tweet_id,date,brand,tweet,sentiment_label,likes,retweets,user_followers
100886,2024-06-07,Google,Happy with my Google purchase. Great value for money and excellent build quality. #GoogleAI,Positive,272,145,26906
101244,2024-11-03,Samsung,Lost all my data because of a Samsung bug. Absolutely furious right now. #Samsung #Samsung2024 #GalaxyS,Negative,52,38,2468
100900,2024-09-18,Tesla,Read an article about Tesla strategy for the next fiscal year. #Autopilot,Neutral,1,28,45368
101035,2024-06-03,Samsung,Never buying Samsung again. Product broke after two weeks of use. Total waste. #Samsung2024 #SamsungTV #GalaxyWatch,Negative,195,24,26615
100077,2024-08-13,Amazon,Amazon stock is making some moves in the market today. Keeping an eye. #AmazonDeals #PrimeDay #FBA,Neutral,186,35,6646
100084,2024-09-30,Netflix,Lost all my data because of a Netflix bug. Absolutely furious right now. #MustWatch,Negative,6,15,31165
100834,2024-07-26,Nike,Lost all my data because of a Nike bug. Absolutely furious right now. #NikeRunning,Negative,114,6,31923
100082,2024-09-06,Tesla,Can't believe how good Tesla has gotten. The new features are outstanding. #Autopilot #EV,Positive,337,103,37604
100457,2024-03-26,Google,Never buying Google again. Product broke after two weeks of use. Total waste. #Android #Gemini,Negative,63,1,35935
100918,2024-09-05,Google,The latest Google update ruined everything. So buggy and slow now. #Gemini #Google #Pixel,Negative,161,52,24028
100676,2024-01-12,Nike,Worst customer experience ever with Nike. Will be switching brands for good. #NikeRunning,Negative,170,75,23140
100984,2024-01-03,Microsoft,Read an article about Microsoft strategy for the next fiscal year. #Xbox,Neutral,164,48,18422
101239,2024-06-24,Amazon,Saw a Amazon ad today. Not sure if I should upgrade yet or wait. #FBA #AWS #AmazonDeals,Neutral,123,15,15817
100436,2024-11-16,Samsung,Samsung never disappoints. Best purchase I've made this year hands down! #GalaxyWatch,Positive,385,118,14696
100770,2024-04-08,Microsoft,Microsoft support team helped me resolve my issue within minutes. Excellent service! #Azure #Copilot #Xbox,Positive,290,6,28582
100644,2024-07-02,Samsung,Read an article about Samsung strategy for the next fiscal year. #Samsung,Neutral,95,55,3020
101119,2024-03-28,Netflix,Never buying Netflix again. Product broke after two weeks of use. Total waste. #BingeWatch,Negative,20,50,44702
100905,2024-12-09,Netflix,Anyone else been following the Netflix news lately? Share your thoughts. #Streaming #BingeWatch,Neutral,190,18,16506
101193,2024-09-27,Amazon,Overpriced garbage from Amazon as usual. Not worth a single penny. #Amazon #AWS,Negative,178,16,19654
100404,2024-11-18,Tesla,Lost all my data because of a Tesla bug. Absolutely furious right now. #TeslaModel3,Negative,83,48,37111
101303,2024-04-26,Apple,Apple keeps raising prices while the quality keeps dropping. Enough already. #MacBook,Negative,89,64,20407
100933,2024-01-13,Nike,The Nike update is fantastic! So much smoother and faster now. 10/10. #JustDoIt #Nike,Positive,157,81,14326
101485,2024-11-02,Netflix,Netflix keeps raising prices while the quality keeps dropping. Enough already. #Streaming,Negative,186,58,18789
100104,2024-10-24,Samsung,Can't believe how good Samsung has gotten. The new features are outstanding. #GalaxyS #Samsung2024 #GalaxyWatch,Positive,157,37,47433
100609,2024-04-07,Microsoft,Can't believe how good Microsoft has gotten. The new features are outstanding. #Copilot,Positive,319,81,17873
101455,2024-06-30,Nike,Just got the new Nike product and it's absolutely amazing! Totally worth it. #NikeRunning #NikeAir #JustDoIt,Positive,282,139,1524
100688,2024-03-09,Netflix,The Netflix ecosystem is seamless. Everything just works together perfectly. #NetflixSeries,Positive,160,11,41335
100948,2024-02-24,Apple,Saw a Apple ad today. Not sure if I should upgrade yet or wait. #AppleWatch #MacBook,Neutral,123,74,49098
100931,2024-12-10,Microsoft,Never buying Microsoft again. Product broke after two weeks of use. Total waste. #Xbox #Microsoft,Negative,79,57,29850
100062,2024-07-16,Netflix,Netflix delivered exactly what I needed on time. Truly impressed with the service. #MustWatch #Netflix,Positive,471,112,46676
100281,2024-09-12,Google,Read an article about Google strategy for the next fiscal year. #Android #Pixel #Google,Neutral,146,20,21608
100778,2024-01-17,Apple,Happy with my Apple purchase. Great value for money and excellent build quality. #Apple,Positive,315,129,5151
101393,2024-03-28,Nike,Nike promised delivery in 2 days but it's been 10 days and still nothing. #JustDoIt,Negative,39,62,31008
100238,2024-03-03,Netflix,The Netflix update is fantastic! So much smoother and faster now. 10/10. #BingeWatch,Positive,370,46,10236
100223,2024-05-31,Nike,Nike never disappoints. Best purchase I've made this year hands down! #Nike,Positive,148,79,27609
100145,2024-08-15,Amazon,Amazon announced some changes to their pricing structure today. #Amazon #FBA,Neutral,89,61,1250
101398,2024-06-23,Amazon,Loving my new Amazon. The quality is top-notch and customer service was great. #Amazon,Positive,253,61,37644
100373,2024-10-10,Apple,Lost all my data because of a Apple bug. Absolutely furious right now. #iPhone #iOS,Negative,163,35,33661
101228,2024-01-27,Google,Google delivered exactly what I needed on time. Truly impressed with the service. #GoogleAI #Google,Positive,187,127,41260
100118,2024-05-29,Samsung,Can't believe how good Samsung has gotten. The new features are outstanding. #SamsungTV #GalaxyWatch,Positive,322,103,36731
101166,2024-06-03,Google,Regret buying Google. The product is nothing like what was advertised online. #Gemini #Pixel #Google,Negative,48,37,8867
100250,2024-07-16,Tesla,Tesla delivered exactly what I needed on time. Truly impressed with the service. #TeslaModel3 #Autopilot,Positive,201,82,13556
101444,2024-05-21,Google,Google delivered exactly what I needed on time. Truly impressed with the service. #Gemini #Android,Positive,482,146,35631
101022,2024-07-31,Netflix,Netflix stock is making some moves in the market today. Keeping an eye. #NetflixSeries,Neutral,108,2,382
100009,2024-11-21,Samsung,Samsung announced some changes to their pricing structure today. #Samsung2024 #GalaxyWatch,Neutral,21,48,41534
100449,2024-07-06,Tesla,Comparing Tesla with other brands in the market before deciding. #Autopilot #TeslaModel3,Neutral,33,16,22280
100882,2024-08-29,Tesla,Tesla is really disappointing lately. Quality has gone downhill so much. #Tesla,Negative,90,1,33648
100708,2024-05-30,Netflix,Netflix keeps raising prices while the quality keeps dropping. Enough already. #MustWatch,Negative,52,47,13480
100255,2024-07-05,Netflix,Just got the new Netflix product and it's absolutely amazing! Totally worth it. #NetflixSeries,Positive,94,71,14589
100593,2024-07-13,Nike,Nike released their quarterly report today with some mixed numbers. #Sneakers,Neutral,24,23,48751
100389,2024-10-06,Tesla,The Tesla ecosystem is seamless. Everything just works together perfectly. #Autopilot,Positive,109,56,35940
101087,2024-11-17,Amazon,Lost all my data because of a Amazon bug. Absolutely furious right now. #FBA #PrimeDay #Amazon,Negative,148,68,13715
101200,2024-04-30,Samsung,The Samsung ecosystem is seamless. Everything just works together perfectly. #Samsung #GalaxyWatch #GalaxyS,Positive,172,46,19695
100557,2024-05-12,Netflix,Never buying Netflix again. Product broke after two weeks of use. Total waste. #Netflix #NetflixSeries #Streaming,Negative,30,22,12813
101287,2024-05-06,Microsoft,Microsoft stock is making some moves in the market today. Keeping an eye. #Azure,Neutral,99,44,18256
100839,2024-11-26,Amazon,Amazon is really disappointing lately. Quality has gone downhill so much. #FBA #PrimeDay #AmazonDeals,Negative,177,62,42568
100460,2024-03-21,Tesla,The Tesla ecosystem is seamless. Everything just works together perfectly. #ElonMusk,Positive,281,28,24163
100723,2024-06-15,Apple,Shoutout to Apple for the incredible experience. Will definitely buy again. #AirPods #Apple,Positive,473,10,39878
101381,2024-05-16,Microsoft,Terrible experience with Microsoft. Customer service was unhelpful and rude. #Microsoft,Negative,178,20,22726
100144,2024-11-19,Netflix,Netflix released their quarterly report today with some mixed numbers. #Netflix #MustWatch #NetflixSeries,Neutral,91,57,47130
100501,2024-03-07,Apple,Apple is really disappointing lately. Quality has gone downhill so much. #AirPods #iPhone,Negative,54,41,645
101098,2024-05-01,Samsung,Worst customer experience ever with Samsung. Will be switching brands for good. #Samsung2024 #GalaxyWatch #Samsung,Negative,198,27,33639
100739,2024-04-04,Tesla,Tesla keeps raising prices while the quality keeps dropping. Enough already. #TeslaModel3 #EV,Negative,33,77,6112
101384,2024-12-06,Netflix,Netflix delivered exactly what I needed on time. Truly impressed with the service. #Streaming #BingeWatch,Positive,326,39,7912
100731,2024-08-31,Samsung,Samsung is really disappointing lately. Quality has gone downhill so much. #Samsung2024,Negative,43,14,8334
100539,2024-12-22,Tesla,Tesla stock is making some moves in the market today. Keeping an eye. #ElonMusk #TeslaModel3,Neutral,4,10,15685
100177,2024-04-23,Nike,Noticed Nike has a new campaign running. It looks different from before. #Nike #NikeRunning #NikeAir,Neutral,57,74,512
101446,2024-02-17,Tesla,Tesla announced some changes to their pricing structure today. #EV,Neutral,88,19,16935
100697,2024-11-21,Netflix,Noticed Netflix has a new campaign running. It looks different from before. #Netflix #Streaming #NetflixSeries,Neutral,84,0,42074
100940,2024-11-25,Samsung,Can't believe how good Samsung has gotten. The new features are outstanding. #SamsungTV,Positive,227,93,28954
101049,2024-01-08,Microsoft,Terrible experience with Microsoft. Customer service was unhelpful and rude. #Xbox,Negative,93,14,32702
100922,2024-02-13,Microsoft,Microsoft keeps raising prices while the quality keeps dropping. Enough already. #Azure,Negative,110,3,42103
100898,2024-04-10,Google,The latest Google update ruined everything. So buggy and slow now. #Gemini #GoogleAI,Negative,88,21,23487
101492,2024-02-29,Google,Just got the new Google product and it's absolutely amazing! Totally worth it. #Pixel #Gemini #Android,Positive,97,24,41343
100007,2024-05-30,Samsung,Thinking about switching to Samsung but haven't made up my mind yet. #SamsungTV,Neutral,191,59,39288
100862,2024-12-19,Tesla,Shoutout to Tesla for the incredible experience. Will definitely buy again. #EV,Positive,443,86,25531
100667,2024-12-08,Microsoft,Microsoft delivered exactly what I needed on time. Truly impressed with the service. #Microsoft,Positive,27,65,43106
101160,2024-04-04,Nike,The latest Nike update ruined everything. So buggy and slow now. #JustDoIt #Sneakers,Negative,155,36,16490
100357,2024-03-11,Apple,Apple announced some changes to their pricing structure today. #Apple #AppleWatch #MacBook,Neutral,152,16,34116
100783,2024-04-28,Amazon,Shoutout to Amazon for the incredible experience. Will definitely buy again. #Amazon #FBA #AWS,Positive,341,69,5349
100735,2024-11-10,Tesla,Lost all my data because of a Tesla bug. Absolutely furious right now. #TeslaModel3 #Tesla #EV,Negative,106,79,27864
100329,2024-08-29,Tesla,Tesla keeps raising prices while the quality keeps dropping. Enough already. #Tesla,Negative,139,46,2148
101055,2024-05-25,Apple,Happy with my Apple purchase. Great value for money and excellent build quality. #MacBook,Positive,190,66,33309
101148,2024-12-06,Nike,Nike stock is making some moves in the market today. Keeping an eye. #Sneakers #JustDoIt #NikeRunning,Neutral,61,48,9442
101117,2024-04-11,Apple,Read an article about Apple strategy for the next fiscal year. #iPhone #Apple #MacBook,Neutral,8,36,5012
100258,2024-10-20,Google,Overpriced garbage from Google as usual. Not worth a single penny. #GoogleAI #Google,Negative,192,53,8527
101175,2024-12-30,Microsoft,Overpriced garbage from Microsoft as usual. Not worth a single penny. #Copilot #Windows11 #Xbox,Negative,50,49,18793
100372,2024-06-16,Netflix,Loving my new Netflix. The quality is top-notch and customer service was great. #MustWatch #NetflixSeries,Positive,129,94,35542
101103,2024-06-06,Microsoft,Comparing Microsoft with other brands in the market before deciding. #Copilot #Azure,Neutral,86,37,40297
100925,2024-08-25,Apple,Terrible experience with Apple. Customer service was unhelpful and rude. #iPhone,Negative,53,20,14637
100142,2024-05-15,Apple,Regret buying Apple. The product is nothing like what was advertised online. #iPhone #Apple #MacBook,Negative,12,29,26358
100525,2024-10-15,Amazon,The Amazon update is fantastic! So much smoother and faster now. 10/10. #AWS,Positive,106,56,17420
101138,2024-04-02,Google,Loving my new Google. The quality is top-notch and customer service was great. #Android,Positive,449,50,10158
101007,2024-06-29,Nike,The Nike update is fantastic! So much smoother and faster now. 10/10. #JustDoIt,Positive,283,25,29218
101121,2024-07-14,Microsoft,Microsoft promised delivery in 2 days but it's been 10 days and still nothing. #Azure #Copilot,Negative,140,63,15214
101423,2024-03-06,Google,Happy with my Google purchase. Great value for money and excellent build quality. #Google #Gemini,Positive,270,95,2014
100440,2024-07-07,Netflix,Loving my new Netflix. The quality is top-notch and customer service was great. #BingeWatch,Positive,201,119,2206
100531,2024-03-16,Apple,Can't believe how good Apple has gotten. The new features are outstanding. #AppleWatch,Positive,61,144,47419
101201,2024-07-12,Microsoft,The Microsoft update is fantastic! So much smoother and faster now. 10/10. #Xbox #Windows11 #Azure,Positive,245,148,44889
100226,2024-08-15,Google,Google is really disappointing lately. Quality has gone downhill so much. #Android #Pixel,Negative,48,13,42456
101036,2024-10-23,Amazon,Overpriced garbage from Amazon as usual. Not worth a single penny. #FBA,Negative,161,25,23272
100228,2024-12-13,Amazon,Amazon released their quarterly report today with some mixed numbers. #AWS,Neutral,184,74,13423
101279,2024-01-16,Google,Shoutout to Google for the incredible experience. Will definitely buy again. #Gemini #Android #Google,Positive,303,102,19071
101449,2024-12-04,Microsoft,Just heard Microsoft is releasing a new product next month. Interesting. #Copilot #Azure #Microsoft,Neutral,56,71,43626
100212,2024-07-07,Samsung,Happy with my Samsung purchase. Great value for money and excellent build quality. #Samsung,Positive,363,90,25389
100079,2024-02-02,Samsung,Shoutout to Samsung for the incredible experience. Will definitely buy again. #GalaxyS #SamsungTV,Positive,146,147,3011
100148,2024-02-10,Netflix,Never buying Netflix again. Product broke after two weeks of use. Total waste. #Streaming,Negative,0,33,46275
100814,2024-12-04,Apple,Apple is really disappointing lately. Quality has gone downhill so much. #MacBook,Negative,193,24,30084
100903,2024-07-26,Microsoft,The Microsoft ecosystem is seamless. Everything just works together perfectly. #Azure #Copilot,Positive,460,21,3854
100958,2024-06-15,Microsoft,Shoutout to Microsoft for the incredible experience. Will definitely buy again. #Azure #Copilot,Positive,191,4,43463
100671,2024-09-21,Netflix,Loving my new Netflix. The quality is top-notch and customer service was great. #BingeWatch #NetflixSeries #Netflix,Positive,394,9,44838
101155,2024-09-19,Amazon,Amazon keeps raising prices while the quality keeps dropping. Enough already. #Amazon,Negative,194,27,39858
100555,2024-05-13,Samsung,Overpriced garbage from Samsung as usual. Not worth a single penny. #Samsung2024 #SamsungTV,Negative,154,37,22634
100907,2024-11-24,Netflix,Comparing Netflix with other brands in the market before deciding. #Streaming,Neutral,107,24,36168
100133,2024-05-29,Samsung,Terrible experience with Samsung. Customer service was unhelpful and rude. #GalaxyS #GalaxyWatch #Samsung2024,Negative,185,62,22777
101108,2024-01-18,Microsoft,Comparing Microsoft with other brands in the market before deciding. #Azure #Copilot,Neutral,92,39,8433
100823,2024-10-24,Tesla,Tesla never disappoints. Best purchase I've made this year hands down! #EV,Positive,127,95,28863
100408,2024-07-17,Microsoft,The latest Microsoft update ruined everything. So buggy and slow now. #Copilot #Azure #Xbox,Negative,178,55,28065
100368,2024-06-10,Nike,Loving my new Nike. The quality is top-notch and customer service was great. #NikeAir #Nike #NikeRunning,Positive,117,37,23810
100507,2024-01-17,Amazon,Just got the new Amazon product and it's absolutely amazing! Totally worth it. #FBA #AmazonDeals #AWS,Positive,235,120,37229
101181,2024-01-24,Samsung,Lost all my data because of a Samsung bug. Absolutely furious right now. #Samsung2024 #SamsungTV,Negative,28,76,20638
100504,2024-03-21,Netflix,Overpriced garbage from Netflix as usual. Not worth a single penny. #BingeWatch #Streaming,Negative,122,38,41873
101488,2024-05-19,Nike,Thinking about switching to Nike but haven't made up my mind yet. #NikeRunning #Sneakers #NikeAir,Neutral,9,52,15538
100347,2024-10-27,Apple,The Apple ecosystem is seamless. Everything just works together perfectly. #Apple #AppleWatch #iPhone,Positive,228,13,30623
100386,2024-06-13,Netflix,Read an article about Netflix strategy for the next fiscal year. #BingeWatch,Neutral,39,40,3897
100000,2024-03-12,Samsung,The Samsung update is fantastic! So much smoother and faster now. 10/10. #GalaxyS,Positive,102,92,38258
100360,2024-09-28,Apple,Apple support team helped me resolve my issue within minutes. Excellent service! #Apple #AppleWatch,Positive,197,133,27302
100894,2024-10-30,Microsoft,Loving my new Microsoft. The quality is top-notch and customer service was great. #Xbox #Copilot #Microsoft,Positive,17,148,28144
100828,2024-11-01,Apple,Read an article about Apple strategy for the next fiscal year. #iOS #AirPods #iPhone,Neutral,150,30,40022
101415,2024-03-01,Tesla,Never buying Tesla again. Product broke after two weeks of use. Total waste. #TeslaModel3 #EV #Tesla,Negative,161,8,9268
100475,2024-05-19,Tesla,Thinking about switching to Tesla but haven't made up my mind yet. #ElonMusk #Autopilot #EV,Neutral,11,18,26312
101280,2024-03-30,Microsoft,Microsoft never disappoints. Best purchase I've made this year hands down! #Azure,Positive,40,98,1619
100057,2024-06-28,Apple,Saw a Apple ad today. Not sure if I should upgrade yet or wait. #MacBook,Neutral,115,76,9574
100637,2024-05-31,Tesla,Tesla keeps raising prices while the quality keeps dropping. Enough already. #TeslaModel3 #Tesla,Negative,11,11,1660
101330,2024-08-29,Nike,Nike support team helped me resolve my issue within minutes. Excellent service! #JustDoIt #NikeRunning #Nike,Positive,158,25,42836
101053,2024-03-04,Netflix,Shoutout to Netflix for the incredible experience. Will definitely buy again. #Netflix #BingeWatch,Positive,453,147,28895
101370,2024-02-17,Google,The Google ecosystem is seamless. Everything just works together perfectly. #Pixel #Google #GoogleAI,Positive,112,102,20158
100172,2024-04-20,Microsoft,Microsoft support team helped me resolve my issue within minutes. Excellent service! #Xbox,Positive,11,94,3473
100450,2024-02-04,Google,Google announced some changes to their pricing structure today. #Gemini,Neutral,152,75,1722
100125,2024-05-22,Apple,Comparing Apple with other brands in the market before deciding. #AirPods #MacBook,Neutral,49,24,10747
101179,2024-03-30,Apple,Anyone else been following the Apple news lately? Share your thoughts. #iOS #iPhone,Neutral,86,5,30503
100530,2024-03-05,Google,Comparing Google with other brands in the market before deciding. #Pixel,Neutral,60,34,25525
100857,2024-11-18,Netflix,Netflix promised delivery in 2 days but it's been 10 days and still nothing. #Netflix #MustWatch #BingeWatch,Negative,47,28,42180
100713,2024-02-17,Apple,The latest Apple update ruined everything. So buggy and slow now. #iOS,Negative,72,76,19714
100090,2024-12-08,Apple,Apple promised delivery in 2 days but it's been 10 days and still nothing. #MacBook,Negative,130,19,6395
101450,2024-02-08,Apple,Never buying Apple again. Product broke after two weeks of use. Total waste. #AirPods #iPhone #AppleWatch,Negative,183,66,11989
100181,2024-11-05,Tesla,The Tesla ecosystem is seamless. Everything just works together perfectly. #ElonMusk #TeslaModel3 #Autopilot,Positive,191,98,20563
100875,2024-01-03,Google,Just got the new Google product and it's absolutely amazing! Totally worth it. #GoogleAI #Google,Positive,137,37,28370
101030,2024-08-11,Nike,Nike announced some changes to their pricing structure today. #NikeAir #NikeRunning #Sneakers,Neutral,108,20,49921
100786,2024-12-02,Google,Noticed Google has a new campaign running. It looks different from before. #Gemini #Android,Neutral,43,57,47656
100414,2024-09-05,Google,Happy with my Google purchase. Great value for money and excellent build quality. #Google #Android #Gemini,Positive,475,112,26837
100251,2024-05-16,Tesla,Tesla released their quarterly report today with some mixed numbers. #TeslaModel3 #ElonMusk #Autopilot,Neutral,84,77,38865
100069,2024-12-10,Samsung,The Samsung ecosystem is seamless. Everything just works together perfectly. #Samsung #GalaxyS,Positive,129,52,38659
100803,2024-10-13,Netflix,Comparing Netflix with other brands in the market before deciding. #NetflixSeries,Neutral,195,54,24937
100131,2024-01-15,Amazon,The latest Amazon update ruined everything. So buggy and slow now. #AmazonDeals #Amazon,Negative,97,65,11066
100300,2024-05-22,Tesla,The latest Tesla update ruined everything. So buggy and slow now. #TeslaModel3 #EV #Tesla,Negative,37,14,46371
101429,2024-10-09,Google,Shoutout to Google for the incredible experience. Will definitely buy again. #Gemini,Positive,339,51,35160
100326,2024-03-08,Nike,Nike support team helped me resolve my issue within minutes. Excellent service! #Nike #NikeRunning,Positive,172,43,6569
101464,2024-03-08,Nike,Comparing Nike with other brands in the market before deciding. #NikeRunning #Sneakers,Neutral,83,53,16050
101113,2024-05-07,Amazon,Loving my new Amazon. The quality is top-notch and customer service was great. #PrimeDay,Positive,352,89,30602
100499,2024-03-30,Google,Google promised delivery in 2 days but it's been 10 days and still nothing. #Gemini #Android,Negative,160,15,13837
101377,2024-04-05,Nike,Loving my new Nike. The quality is top-notch and customer service was great. #Sneakers #JustDoIt,Positive,388,121,25892
100832,2024-12-09,Apple,Thinking about switching to Apple but haven't made up my mind yet. #AppleWatch,Neutral,82,8,29894
100364,2024-12-22,Samsung,Can't believe how good Samsung has gotten. The new features are outstanding. #SamsungTV #GalaxyS,Positive,230,37,32284
100495,2024-05-06,Tesla,Saw a Tesla ad today. Not sure if I should upgrade yet or wait. #Tesla,Neutral,44,2,29966
101394,2024-07-15,Samsung,Just got the new Samsung product and it's absolutely amazing! Totally worth it. #Samsung2024,Positive,163,23,10875
100338,2024-03-12,Netflix,Netflix support team helped me resolve my issue within minutes. Excellent service! #Netflix,Positive,272,8,27634
100421,2024-04-17,Tesla,Tesla announced some changes to their pricing structure today. #Tesla #EV,Neutral,66,58,49248
100164,2024-03-12,Samsung,Lost all my data because of a Samsung bug. Absolutely furious right now. #Samsung2024 #GalaxyWatch #Samsung,Negative,3,15,38746
100028,2024-05-01,Apple,Just got the new Apple product and it's absolutely amazing! Totally worth it. #Apple #AirPods,Positive,461,39,24376
100516,2024-11-10,Netflix,Loving my new Netflix. The quality is top-notch and customer service was great. #Netflix #BingeWatch #NetflixSeries,Positive,451,139,43294
100193,2024-08-02,Apple,Apple support team helped me resolve my issue within minutes. Excellent service! #MacBook,Positive,68,98,37359
101327,2024-11-23,Microsoft,Lost all my data because of a Microsoft bug. Absolutely furious right now. #Microsoft,Negative,64,48,32530
101361,2024-06-05,Google,Never buying Google again. Product broke after two weeks of use. Total waste. #GoogleAI #Gemini,Negative,54,71,9235
100945,2024-10-01,Microsoft,Happy with my Microsoft purchase. Great value for money and excellent build quality. #Xbox,Positive,400,3,49911
101360,2024-10-31,Nike,Can't believe how good Nike has gotten. The new features are outstanding. #Nike #NikeAir,Positive,475,103,18853
100169,2024-05-21,Tesla,Overpriced garbage from Tesla as usual. Not worth a single penny. #TeslaModel3,Negative,66,64,38404
100167,2024-12-19,Netflix,Lost all my data because of a Netflix bug. Absolutely furious right now. #NetflixSeries #BingeWatch #Netflix,Negative,162,32,4100
100652,2024-02-07,Apple,Noticed Apple has a new campaign running. It looks different from before. #AppleWatch #AirPods,Neutral,151,49,15382
100173,2024-03-07,Microsoft,Microsoft never disappoints. Best purchase I've made this year hands down! #Microsoft #Azure #Xbox,Positive,385,34,27450
100518,2024-12-04,Samsung,Shoutout to Samsung for the incredible experience. Will definitely buy again. #SamsungTV #Samsung2024,Positive,426,123,37673
101213,2024-08-01,Apple,Apple delivered exactly what I needed on time. Truly impressed with the service. #Apple,Positive,327,115,39952
101400,2024-06-12,Apple,The Apple ecosystem is seamless. Everything just works together perfectly. #iPhone #MacBook #AirPods,Positive,325,100,42733
100912,2024-05-23,Nike,Nike announced some changes to their pricing structure today. #Sneakers,Neutral,63,9,34296
100491,2024-10-05,Netflix,Shoutout to Netflix for the incredible experience. Will definitely buy again. #MustWatch #Streaming #BingeWatch,Positive,370,71,18005
100953,2024-04-29,Nike,Noticed Nike has a new campaign running. It looks different from before. #Sneakers,Neutral,117,69,24670
100073,2024-12-22,Apple,Apple announced some changes to their pricing structure today. #iPhone #AppleWatch,Neutral,115,69,23609
101252,2024-10-13,Amazon,Just got the new Amazon product and it's absolutely amazing! Totally worth it. #FBA #AWS #AmazonDeals,Positive,411,109,42071
100587,2024-05-28,Amazon,Terrible experience with Amazon. Customer service was unhelpful and rude. #Amazon,Negative,183,20,39314
100750,2024-09-01,Tesla,Tesla support team helped me resolve my issue within minutes. Excellent service! #TeslaModel3,Positive,83,117,34666
100657,2024-05-21,Google,Shoutout to Google for the incredible experience. Will definitely buy again. #GoogleAI,Positive,124,11,48464
100842,2024-03-04,Microsoft,Microsoft announced some changes to their pricing structure today. #Azure #Windows11,Neutral,91,13,31274
100234,2024-04-24,Netflix,Netflix promised delivery in 2 days but it's been 10 days and still nothing. #Netflix #BingeWatch,Negative,27,40,4935
100732,2024-10-13,Samsung,Samsung delivered exactly what I needed on time. Truly impressed with the service. #Samsung2024 #SamsungTV,Positive,431,86,16273
100214,2024-09-13,Apple,The Apple ecosystem is seamless. Everything just works together perfectly. #iPhone #iOS #MacBook,Positive,125,140,21333
100162,2024-08-29,Netflix,Anyone else been following the Netflix news lately? Share your thoughts. #Streaming,Neutral,146,57,9923
100132,2024-04-25,Microsoft,The latest Microsoft update ruined everything. So buggy and slow now. #Microsoft #Copilot #Xbox,Negative,190,50,28412
101311,2024-03-28,Nike,The Nike ecosystem is seamless. Everything just works together perfectly. #NikeAir #Nike,Positive,159,74,23403
100222,2024-06-23,Tesla,The Tesla update is fantastic! So much smoother and faster now. 10/10. #EV,Positive,159,60,37778
101227,2024-06-12,Google,Just got the new Google product and it's absolutely amazing! Totally worth it. #GoogleAI #Google,Positive,231,135,8168
100934,2024-03-02,Samsung,The Samsung ecosystem is seamless. Everything just works together perfectly. #GalaxyS #Samsung #Samsung2024,Positive,158,59,44022
100185,2024-03-07,Samsung,Samsung announced some changes to their pricing structure today. #Samsung #Samsung2024,Neutral,98,29,46452
100041,2024-05-13,Apple,Regret buying Apple. The product is nothing like what was advertised online. #AirPods #AppleWatch #iOS,Negative,171,34,5156
100692,2024-10-16,Netflix,The latest Netflix update ruined everything. So buggy and slow now. #MustWatch #NetflixSeries,Negative,150,43,13705
100108,2024-05-31,Amazon,Amazon keeps raising prices while the quality keeps dropping. Enough already. #AWS #Amazon #AmazonDeals,Negative,27,63,5700
100038,2024-09-01,Apple,Apple is really disappointing lately. Quality has gone downhill so much. #AirPods,Negative,71,11,48133
100568,2024-03-07,Microsoft,Comparing Microsoft with other brands in the market before deciding. #Windows11 #Copilot #Microsoft,Neutral,59,78,25921
100994,2024-07-06,Netflix,The Netflix ecosystem is seamless. Everything just works together perfectly. #BingeWatch,Positive,97,64,48045
101342,2024-04-18,Google,Google delivered exactly what I needed on time. Truly impressed with the service. #GoogleAI,Positive,208,74,27056
101441,2024-12-02,Netflix,Never buying Netflix again. Product broke after two weeks of use. Total waste. #Netflix #Streaming,Negative,82,64,39294
100483,2024-07-24,Apple,Saw a Apple ad today. Not sure if I should upgrade yet or wait. #iPhone,Neutral,197,71,15996
100468,2024-04-10,Amazon,Amazon promised delivery in 2 days but it's been 10 days and still nothing. #AWS #AmazonDeals,Negative,193,72,15148
100890,2024-02-24,Tesla,Never buying Tesla again. Product broke after two weeks of use. Total waste. #Tesla #TeslaModel3 #ElonMusk,Negative,178,45,18644
100947,2024-10-10,Tesla,Happy with my Tesla purchase. Great value for money and excellent build quality. #EV #Autopilot,Positive,398,46,18609
100024,2024-09-27,Google,Google keeps raising prices while the quality keeps dropping. Enough already. #Android,Negative,190,17,6973
101009,2024-10-21,Google,Loving my new Google. The quality is top-notch and customer service was great. #Android,Positive,253,130,43051
101192,2024-07-24,Netflix,Comparing Netflix with other brands in the market before deciding. #Netflix #BingeWatch #Streaming,Neutral,23,12,26862
100068,2024-03-27,Tesla,Lost all my data because of a Tesla bug. Absolutely furious right now. #EV #TeslaModel3 #ElonMusk,Negative,128,18,46817
100884,2024-06-19,Google,Worst customer experience ever with Google. Will be switching brands for good. #GoogleAI #Android #Pixel,Negative,31,31,30021
101354,2024-01-27,Apple,Happy with my Apple purchase. Great value for money and excellent build quality. #iPhone,Positive,335,7,19696
100366,2024-09-12,Netflix,Netflix is really disappointing lately. Quality has gone downhill so much. #Netflix #Streaming #MustWatch,Negative,195,65,32365
100505,2024-10-14,Netflix,Netflix released their quarterly report today with some mixed numbers. #BingeWatch #Streaming #MustWatch,Neutral,28,61,8536
100850,2024-05-22,Samsung,Samsung is really disappointing lately. Quality has gone downhill so much. #SamsungTV,Negative,148,51,29400
101315,2024-03-07,Apple,Can't believe how good Apple has gotten. The new features are outstanding. #iPhone #Apple,Positive,156,97,21829
